"Run ID","User ID","User Name","Category","Hours","Minutes","Seconds","Platform ID","Platform Name","Verified","URL","Date"
"6yjdvwdy","qjn74w8m","SethBling","0 Exit","0","1.0","20.65","83exk6l5","SNES","verified","https://www.speedrun.com/api/v1/runs/6yjdvwdy","2016-04-15"
"6yjd0x3y","v8l4ollj","rickysR","Small Only","0","18.0","16.324","83exk6l5","SNES","rejected","https://www.speedrun.com/api/v1/runs/6yjd0x3y","2016-01-14"
"pyd177xy","qj27y68k","tm0153","96 Exit","1.0","38.0","38.0","83exk6l5","SNES","verified","https://www.speedrun.com/api/v1/runs/pyd177xy","2016-04-17"
"1zq9xk9y","48ggpr8p","MatthewGamingLive","11 Exit","0","11.0","20.0","83exk6l5","SNES","verified","https://www.speedrun.com/api/v1/runs/1zq9xk9y","2016-04-09"
"1zq9xw8y","98rre381","Storster","11 Exit","0","11.0","33.0","83exk6l5","SNES","verified","https://www.speedrun.com/api/v1/runs/1zq9xw8y","2016-04-18"
"7yl1gv3m","18qlm0jn","Calco2","95 Exit, No Cape","1.0","28.0","34.0","83exk6l5","SNES","verified","https://www.speedrun.com/api/v1/runs/7yl1gv3m","2016-04-18"
"1zxn94gm","18v6n5xl","Area51","11 Exit","0","9.0","47.64","83exk6l5","SNES","verified","https://www.speedrun.com/api/v1/runs/1zxn94gm","2016-04-17"
"1zqekg8z","18vyw58l","LeonP","96 Exit","2.0","47.0","26.0","nzelreqp","WiiVC","verified","https://www.speedrun.com/api/v1/runs/1zqekg8z","2016-04-20"
"1zxn97qm","v8l66r8m","Bramz","95 Exit, No Cape","1.0","52.0","53.0","83exk6l5","SNES","verified","https://www.speedrun.com/api/v1/runs/1zxn97qm","2016-04-19"
"7yln3lrz","98rre381","Storster","No Starworld","0","38.0","39.0","83exk6l5","SNES","verified","https://www.speedrun.com/api/v1/runs/7yln3lrz","2016-04-21"
"emkvlq1y","zxzree8q","Sten","96 Exit","1.0","25.0","9.0","83exk6l5","SNES","verified","https://www.speedrun.com/api/v1/runs/emkvlq1y","2016-04-20"
