"Run ID","User ID","User Name","Hours","Minutes","Seconds","Platform ID","Platform Name","Verified","URL","Date"
"zxdv145y","v81vy6p8","Lugia2468","0","1.0","42.067","8gejn93d","WiiU","verified","https://www.speedrun.com/api/v1/runs/zxdv145y","2020-09-17"
"z1o3e59m","v81vy6p8","Lugia2468","0","1.0","38.2","8gejn93d","WiiU","rejected","https://www.speedrun.com/api/v1/runs/z1o3e59m","2020-09-17"
"yv9gwj6z","v81vy6p8","Lugia2468","0","1.0","36.35","8gejn93d","WiiU","verified","https://www.speedrun.com/api/v1/runs/yv9gwj6z","2020-09-17"
"zq436wxm","x7qkzoq8","OddPandemonium","0","6.0","42.0","8gejn93d","WiiU","verified","https://www.speedrun.com/api/v1/runs/zq436wxm","2020-09-18"
"y2dq3wjz","jo3rgp7j","jpbaseball44","0","9.0","53.0","v06dk3e4","Wii","verified","https://www.speedrun.com/api/v1/runs/y2dq3wjz","2020-09-18"
"m3go1vgz","zx7v746x","B3causeYNot","0","1.0","54.0","v06dk3e4","Wii","verified","https://www.speedrun.com/api/v1/runs/m3go1vgz","2020-09-19"
"z1o1r5rm","xko66p68","Lars.D","0","7.0","9.0","v06dk3e4","Wii","verified","https://www.speedrun.com/api/v1/runs/z1o1r5rm","2020-09-20"
"me68468z","8qzg4kd8","DarkerLord16","0","1.0","46.0","8gejn93d","WiiU","verified","https://www.speedrun.com/api/v1/runs/me68468z","2020-09-20"
"zxd4loqy","xz992nr8","SaltyLance","0","10.0","26.0","v06dk3e4","Wii","verified","https://www.speedrun.com/api/v1/runs/zxd4loqy","2020-09-21"
"y8r9jk1m","8e9e1e6j","Dalton-L","0","2.0","19.0","v06dk3e4","Wii","verified","https://www.speedrun.com/api/v1/runs/y8r9jk1m","2020-09-21"
"m75pwk9z","xko66p68","Lars.D","0","6.0","15.0","v06dk3e4","Wii","verified","https://www.speedrun.com/api/v1/runs/m75pwk9z","2020-09-21"
"z531e2ey","0jmnqqzx","DeGaulle","0","12.0","28.0","8gejn93d","WiiU","verified","https://www.speedrun.com/api/v1/runs/z531e2ey","2020-09-22"
"mr98ol2m","0jmnqqzx","DeGaulle","0","19.0","50.0","8gejn93d","WiiU","verified","https://www.speedrun.com/api/v1/runs/mr98ol2m","2020-09-22"
"m75p2oez","0jmnqqzx","DeGaulle","0","8.0","2.0","8gejn93d","WiiU","verified","https://www.speedrun.com/api/v1/runs/m75p2oez","2020-09-22"
"y4e3oeqm","8qzg4kd8","DarkerLord16","0","1.0","52.0","8gejn93d","WiiU","verified","https://www.speedrun.com/api/v1/runs/y4e3oeqm","2020-09-22"
"ylv4ldkm","8e9e1e6j","Dalton-L","0","1.0","54.0","v06dk3e4","Wii","verified","https://www.speedrun.com/api/v1/runs/ylv4ldkm","2020-09-23"
"y8r9wqxm","xz992nr8","SaltyLance","0","9.0","35.0","v06dk3e4","Wii","verified","https://www.speedrun.com/api/v1/runs/y8r9wqxm","2020-09-23"
"yv9jxqxz","o86wen0x","Sir_Tyler","0","1.0","25.733","8gejn93d","WiiU","verified","https://www.speedrun.com/api/v1/runs/yv9jxqxz","2020-09-23"
"zq43p6rm","86v02y5j","Pathetik","0","1.0","55.0","8gejn93d","WiiU","verified","https://www.speedrun.com/api/v1/runs/zq43p6rm","2020-09-24"
