"Run ID","User ID","User Name","Category","Hours","Minutes","Seconds","Platform ID","Platform Name","Verified","URL","Date"
"z099dqez","48g197p8","XanaGear","Sunken City%","0","17.0","14.8","8gej2n93","PC","verified","https://www.speedrun.com/api/v1/runs/z099dqez","2020-10-16"
"zxddx4ky","kjpwpe5x","tictacfoe","Any%","0","5.0","32.533","8gej2n93","PC","verified","https://www.speedrun.com/api/v1/runs/zxddx4ky","2020-10-16"
"yv99xj8z","kjpwpe5x","tictacfoe","No Teleporter Any%","0","5.0","32.533","8gej2n93","PC","verified","https://www.speedrun.com/api/v1/runs/yv99xj8z","2020-10-16"
"yj6699gz","98rp7lgj","bronxtaco","Sunken City%","0","9.0","33.3","8gej2n93","PC","verified","https://www.speedrun.com/api/v1/runs/yj6699gz","2020-10-16"
"ylvvxwnm","kj9yk4nx","chocolatecake5000","Any%","0","4.0","36.616","8gej2n93","PC","verified","https://www.speedrun.com/api/v1/runs/ylvvxwnm","2020-10-16"
"zgvvo0ez","kj9yk4nx","chocolatecake5000","No Teleporter Any%","0","4.0","36.616","8gej2n93","PC","verified","https://www.speedrun.com/api/v1/runs/zgvvo0ez","2020-10-16"
"yo33xg0y","kj9yk4nx","chocolatecake5000","Low%","0","5.0","26.83","8gej2n93","PC","verified","https://www.speedrun.com/api/v1/runs/yo33xg0y","2020-10-16"
"yv99nj8z","jpr0mn58","Existence","No Teleporter Any%","0","6.0","59.033","8gej2n93","PC","verified","https://www.speedrun.com/api/v1/runs/yv99nj8z","2020-10-17"
"y6rrg16y","1xygpqyx","Bloobies","Any%","0","5.0","4.183","8gej2n93","PC","verified","https://www.speedrun.com/api/v1/runs/y6rrg16y","2020-10-16"
"y8rro7dm","1xygpqyx","Bloobies","No Teleporter Any%","0","5.0","4.183","8gej2n93","PC","verified","https://www.speedrun.com/api/v1/runs/y8rro7dm","2020-10-16"
