"Run ID","User ID","User Name","Category","Hours","Minutes","Seconds","Platform ID","Platform Name","Verified","URL","Date"
"nz1w3vjy","qjn91qxm","somewes","Any%","0","4.0","57.327","jm95z9ol","NES","verified","https://www.speedrun.com/api/v1/runs/nz1w3vjy","2017-03-10"
"7ylg9j2m","y8d0lggx","SanJorge123","Any%","0","5.0","5.0","jm95z9ol","NES","verified","https://www.speedrun.com/api/v1/runs/7ylg9j2m","2017-03-10"
"oy2l3rwm","98r2y03x","SoloQ","Warpless","0","20.0","24.0","jm95z9ol","NES","verified","https://www.speedrun.com/api/v1/runs/oy2l3rwm","2017-03-10"
"0znd477m","mkj95784","MisterPost","Warpless","0","21.0","9.0","jm95z9ol","NES","verified","https://www.speedrun.com/api/v1/runs/0znd477m","2017-03-11"
"8yvwj88m","qxkow428","Hendrix8","Any%","0","7.0","8.0","jm95z9ol","NES","verified","https://www.speedrun.com/api/v1/runs/8yvwj88m","2017-03-11"
"8y859nwy","98r2y03x","SoloQ","Any%","0","4.0","58.76","jm95z9ol","NES","verified","https://www.speedrun.com/api/v1/runs/8y859nwy","2017-03-11"
"oy2l116m","qjn91qxm","somewes","Any%","0","4.0","56.911","jm95z9ol","NES","verified","https://www.speedrun.com/api/v1/runs/oy2l116m","2017-03-12"
"emkj2kxy","18v2m7ej","VanillaBear35","Any%","0","6.0","38.0","kz9wynep","NESClassic","verified","https://www.speedrun.com/api/v1/runs/emkj2kxy","2017-03-11"
"oy2l1g5m","pj06vz3j","Astro_Mitch","Any%","0","5.0","18.0","jm95z9ol","NES","verified","https://www.speedrun.com/api/v1/runs/oy2l1g5m","2017-02-20"
"dy4p1k2y","kjpmg4jq","PMniac","Warpless","0","22.0","1.0","nzelreqp","WiiVC","verified","https://www.speedrun.com/api/v1/runs/dy4p1k2y","2017-03-12"
"8y852qny","y8d0lggx","SanJorge123","Any%","0","5.0","4.0","jm95z9ol","NES","verified","https://www.speedrun.com/api/v1/runs/8y852qny","2017-03-12"
"0y6krv6z","98r2y03x","SoloQ","Warpless","0","19.0","54.0","jm95z9ol","NES","verified","https://www.speedrun.com/api/v1/runs/0y6krv6z","2017-03-14"
"8m7r86ey","kjpmg4jq","PMniac","Warpless","0","20.0","45.0","nzelreqp","WiiVC","verified","https://www.speedrun.com/api/v1/runs/8m7r86ey","2017-03-14"
"kz59r0gy","zxz9vne8","D1sconnect","Any%","0","5.0","5.0","jm95z9ol","NES","rejected","https://www.speedrun.com/api/v1/runs/kz59r0gy","2017-03-15"
"pzg4g50z","qxk43g6j","AD2","Any%","0","4.0","59.133","jm95z9ol","NES","verified","https://www.speedrun.com/api/v1/runs/pzg4g50z","2017-03-12"
"dy4prpqy","98r2y03x","SoloQ","Warpless","0","19.0","48.0","jm95z9ol","NES","verified","https://www.speedrun.com/api/v1/runs/dy4prpqy","2017-03-15"
