"Run ID","User ID","User Name","Hours","Minutes","Seconds","Platform ID","Platform Name","Verified","URL","Date"
"zgw1p7jy","o86wen0x","Sir_Tyler","0","13.0","17.733","8gejn93d","WiiU","verified","https://www.speedrun.com/api/v1/runs/zgw1p7jy","2020-08-12"
"z150p1wy","o86wen0x","Sir_Tyler","0","5.0","56.0","8gejn93d","WiiU","verified","https://www.speedrun.com/api/v1/runs/z150p1wy","2020-08-12"
"yd5pd6xm","o86wen0x","Sir_Tyler","0","1.0","51.0","8gejn93d","WiiU","rejected","https://www.speedrun.com/api/v1/runs/yd5pd6xm","2020-08-12"
"m7grjlwm","v81vy6p8","Lugia2468","0","3.0","49.0","8gejn93d","WiiU","verified","https://www.speedrun.com/api/v1/runs/m7grjlwm","2020-09-03"
"mk3jn65z","xz97yg08","Memery","0","13.0","38.0","8gejn93d","WiiU","verified","https://www.speedrun.com/api/v1/runs/mk3jn65z","2020-09-03"
"mk8ll9vm","v81vy6p8","Lugia2468","0","3.0","45.0","8gejn93d","WiiU","verified","https://www.speedrun.com/api/v1/runs/mk8ll9vm","2020-09-04"
"zgv33xdz","v81vy6p8","Lugia2468","0","3.0","45.0","8gejn93d","WiiU","verified","https://www.speedrun.com/api/v1/runs/zgv33xdz","2020-09-04"
"ylv331nm","18qwrkw8","bendersrus","0","2.0","8.0","8gejn93d","WiiU","verified","https://www.speedrun.com/api/v1/runs/ylv331nm","2020-09-04"
"zq4kr45m","v81vy6p8","Lugia2468","0","3.0","41.0","8gejn93d","WiiU","verified","https://www.speedrun.com/api/v1/runs/zq4kr45m","2020-09-05"
"ylv3krkm","8l0y40l8","SpeedyClub","0","6.0","37.0","8gejn93d","WiiU","verified","https://www.speedrun.com/api/v1/runs/ylv3krkm","2020-09-05"
"m7518w0z","8l0y40l8","SpeedyClub","0","1.0","48.0","8gejn93d","WiiU","verified","https://www.speedrun.com/api/v1/runs/m7518w0z","2020-09-06"
"y6r3xdjy","18qwrkw8","bendersrus","0","2.0","13.0","8gejn93d","WiiU","verified","https://www.speedrun.com/api/v1/runs/y6r3xdjy","2020-09-07"
"yj6jdgnz","18qwrkw8","bendersrus","0","7.0","7.0","8gejn93d","WiiU","verified","https://www.speedrun.com/api/v1/runs/yj6jdgnz","2020-09-07"
"z1odgn9m","8l0y40l8","SpeedyClub","0","2.0","8.0","8gejn93d","WiiU","verified","https://www.speedrun.com/api/v1/runs/z1odgn9m","2020-09-06"
"zq4k9qxm","8l0y40l8","SpeedyClub","0","1.0","59.0","8gejn93d","WiiU","verified","https://www.speedrun.com/api/v1/runs/zq4k9qxm","2020-09-06"
"z535x45y","8l0y40l8","SpeedyClub","0","2.0","29.0","8gejn93d","WiiU","verified","https://www.speedrun.com/api/v1/runs/z535x45y","2020-09-07"
"y4e9x43m","8l0y40l8","SpeedyClub","0","2.0","30.0","8gejn93d","WiiU","verified","https://www.speedrun.com/api/v1/runs/y4e9x43m","2020-09-07"
