"Run ID","User ID","User Name","Category","Hours","Minutes","Seconds","Platform ID","Platform Name","Verified","URL","Date"
"zg70d5ez","kjpg5p2j","DaniëlHarteveld","Any%","0","0","58.0","8gejn93d","WiiU","verified","https://www.speedrun.com/api/v1/runs/zg70d5ez","2019-04-07"
"me85jq0m","kjpg5p2j","DaniëlHarteveld","Any%","0","1.0","58.0","8gejn93d","WiiU","verified","https://www.speedrun.com/api/v1/runs/me85jq0m","2019-04-07"
"yvjkrg8y","68we5e48","CoolFullon","Any%","0","53.0","15.0","8gejn93d","WiiU","verified","https://www.speedrun.com/api/v1/runs/yvjkrg8y","2019-04-07"
"y92qvkvz","kjpg5p2j","DaniëlHarteveld","100%","0","1.0","21.0","8gejn93d","WiiU","verified","https://www.speedrun.com/api/v1/runs/y92qvkvz","2019-04-07"
"mr8p722y","kjpg5p2j","DaniëlHarteveld","Any%","0","0","56.0","8gejn93d","WiiU","verified","https://www.speedrun.com/api/v1/runs/mr8p722y","2019-04-07"
"zx4r7wqy","kjpg5p2j","DaniëlHarteveld","100%","0","1.0","10.0","8gejn93d","WiiU","verified","https://www.speedrun.com/api/v1/runs/zx4r7wqy","2019-04-07"
"z5142kgm","kjpg5p2j","DaniëlHarteveld","Any%","0","7.0","49.0","8gejn93d","WiiU","verified","https://www.speedrun.com/api/v1/runs/z5142kgm","2019-04-07"
"y434qknz","kjpg5p2j","DaniëlHarteveld","Any%","0","10.0","29.0","8gejn93d","WiiU","verified","https://www.speedrun.com/api/v1/runs/y434qknz","2019-03-29"
"y2q4pk6y","kjpg5p2j","DaniëlHarteveld","Any%","0","5.0","33.0","8gejn93d","WiiU","verified","https://www.speedrun.com/api/v1/runs/y2q4pk6y","2019-04-04"
"z0340q8z","kjpg5p2j","DaniëlHarteveld","100%","0","14.0","28.0","8gejn93d","WiiU","verified","https://www.speedrun.com/api/v1/runs/z0340q8z","2019-04-12"
"z1144wgz","68we5e48","CoolFullon","Any%","0","50.0","48.0","8gejn93d","WiiU","verified","https://www.speedrun.com/api/v1/runs/z1144wgz","2019-04-14"
"zg705gez","qjod06nx","BlueX2","100%","3.0","22.0","45.0","8gejn93d","WiiU","verified","https://www.speedrun.com/api/v1/runs/zg705gez","2019-04-14"
"yw4e20nz","qxk4727j","bloodtv_","Any%","0","44.0","27.0","8gejn93d","WiiU","verified","https://www.speedrun.com/api/v1/runs/yw4e20nz","2019-05-25"
"y415ek3y","qjo5yq08","SRcatzee","Any%","0","47.0","20.0","8gejn93d","WiiU","verified","https://www.speedrun.com/api/v1/runs/y415ek3y","2019-06-01"
"mexkj98z","e8ez4d68","Yoshikiller109","Any%","1.0","8.0","18.0","8gejn93d","WiiU","verified","https://www.speedrun.com/api/v1/runs/mexkj98z","2019-06-03"
"yl09e8xy","qjow44n8","Keksi","Any%","0","0","45.0","8gejn93d","WiiU","verified","https://www.speedrun.com/api/v1/runs/yl09e8xy","2018-08-08"
"y21q9o6z","kjpg5p2j","DaniëlHarteveld","Any%","0","7.0","5.0","8gejn93d","WiiU","verified","https://www.speedrun.com/api/v1/runs/y21q9o6z","2019-05-10"
"yw4pelpz","kjpg5p2j","DaniëlHarteveld","Any%","0","14.0","3.0","8gejn93d","WiiU","verified","https://www.speedrun.com/api/v1/runs/yw4pelpz","2019-04-08"
"mex86k8z","kj90kzrj","Andrewwayne12.","Any%","0","41.0","1.0","8gejn93d","WiiU","verified","https://www.speedrun.com/api/v1/runs/mex86k8z","2019-06-07"
"yd630q0z","kj90kzrj","Andrewwayne12.","Any%","0","0","56.0","8gejn93d","WiiU","verified","https://www.speedrun.com/api/v1/runs/yd630q0z","2019-06-13"
"m7qp59wz","kj90kzrj","Andrewwayne12.","100%","0","1.0","4.0","8gejn93d","WiiU","verified","https://www.speedrun.com/api/v1/runs/m7qp59wz","2019-06-12"
"mre8982y","kj90kzrj","Andrewwayne12.","Any%","0","7.0","54.0","8gejn93d","WiiU","verified","https://www.speedrun.com/api/v1/runs/mre8982y","2019-06-14"
"zqr3g51y","kjpg5p2j","DaniëlHarteveld","100%","0","2.0","3.0","8gejn93d","WiiU","verified","https://www.speedrun.com/api/v1/runs/zqr3g51y","2019-06-12"
"z0136koy","kjpg5p2j","DaniëlHarteveld","100%","0","1.0","12.0","8gejn93d","WiiU","verified","https://www.speedrun.com/api/v1/runs/z0136koy","2019-06-12"
"y21qvrjz","kjpg5p2j","DaniëlHarteveld","Any%","0","0","49.0","8gejn93d","WiiU","verified","https://www.speedrun.com/api/v1/runs/y21qvrjz","2019-06-12"
"z0136kjy","kjpg5p2j","DaniëlHarteveld","100%","0","1.0","5.0","8gejn93d","WiiU","verified","https://www.speedrun.com/api/v1/runs/z0136kjy","2019-06-12"
"yv3j25xz","kjpg5p2j","DaniëlHarteveld","100%","0","1.0","34.0","8gejn93d","WiiU","verified","https://www.speedrun.com/api/v1/runs/yv3j25xz","2019-06-12"
"znr4o59y","kjpg5p2j","DaniëlHarteveld","100%","0","1.0","10.0","8gejn93d","WiiU","verified","https://www.speedrun.com/api/v1/runs/znr4o59y","2019-06-12"
"yj34177z","kjpg5p2j","DaniëlHarteveld","100%","0","1.0","10.0","8gejn93d","WiiU","verified","https://www.speedrun.com/api/v1/runs/yj34177z","2019-06-12"
"zgk7x90y","kjpg5p2j","DaniëlHarteveld","Any%","0","1.0","37.0","8gejn93d","WiiU","verified","https://www.speedrun.com/api/v1/runs/zgk7x90y","2019-06-12"
"zp403vnz","kjpg5p2j","DaniëlHarteveld","Any%","0","1.0","5.0","8gejn93d","WiiU","verified","https://www.speedrun.com/api/v1/runs/zp403vnz","2019-06-12"
"z1j180jz","kjpg5p2j","DaniëlHarteveld","Any%","0","1.0","32.0","8gejn93d","WiiU","verified","https://www.speedrun.com/api/v1/runs/z1j180jz","2019-06-12"
"m7qp8j5z","kjpg5p2j","DaniëlHarteveld","Any%","0","1.0","36.0","8gejn93d","WiiU","verified","https://www.speedrun.com/api/v1/runs/m7qp8j5z","2019-06-12"
"mre84w4y","kjpg5p2j","DaniëlHarteveld","Any%","0","1.0","26.0","8gejn93d","WiiU","verified","https://www.speedrun.com/api/v1/runs/mre84w4y","2019-06-12"
